Probe,GeneID,Symbol,Distance,Sides,Raw.p,Pe
cg12297374,ENSG00000142619,PADI3,-1427821,L8,0.03251122475609193,0.6534653465346535
cg12446045,ENSG00000117614,SYF2,-298425,L7,0.03251122475609193,0.22772277227722773
cg12697139,ENSG00000196878,LAMB3,216324,R1,0.03251122475609193,0.19801980198019803
cg15393179,ENSG00000117133,RPF1,2324854,R6,0.03251122475609193,0.297029702970297
cg17296707,ENSG00000117650,NEK2,-835402,L9,0.03251122475609193,0.3069306930693069
cg17711754,ENSG00000155367,PPM1J,731414,R7,0.03251122475609193,0.45544554455445546
cg18131582,ENSG00000116679,IVNS1ABP,1353213,R8,0.03251122475609193,0.25742574257425743
cg18876728,ENSG00000118873,RAB3GAP2,1764538,R6,0.03251122475609193,0.3564356435643564
cg20941758,ENSG00000084628,NKAIN1,-0,L1,0.03251122475609193,0.2079207920792079
cg22729726,ENSG00000158109,TPRG1L,417710,R3,0.03251122475609193,0.39603960396039606
cg24296187,ENSG00000117697,NSL1,465162,R7,0.03251122475609193,0.2376237623762376
cg26153353,ENSG00000130764,LRRC47,576266,R9,0.03251122475609193,0.38613861386138615
cg26660461,ENSG00000117505,DR1,-1320501,L10,0.03251122475609193,0.25742574257425743
cg25099516,ENSG00000186377,CYP4X1,-772389,L10,0.03278664802842665,0.42574257425742573
cg24412662,ENSG00000197921,HES5,-404982,L5,0.032790977255312756,0.26732673267326734
cg11682697,ENSG00000162396,PARS2,-1762184,L9,0.03306497302357718,0.21782178217821782
cg11837181,ENSG00000130764,LRRC47,695780,R9,0.03306497302357718,0.38613861386138615
cg14516243,ENSG00000157881,PANK4,-601069,L8,0.03306497302357718,0.38613861386138615
cg16516919,ENSG00000182004,SNRPE,533018,R7,0.03306497302357718,0.2871287128712871
cg20284239,ENSG00000214262,ANKRD36BP1,123801,R3,0.03306497302357718,0.06930693069306931
cg21267167,ENSG00000097021,ACOT7,1538012,R9,0.03306497302357718,0.04950495049504951
cg22791030,ENSG00000227372,TP73-AS1,192278,R4,0.03306497302357718,0.26732673267326734
cg25215890,ENSG00000143217,PVRL4,389331,R10,0.03306497302357718,0.15841584158415842
cg25470758,ENSG00000116329,OPRD1,-2089934,L8,0.033066535441487445,0.0594059405940594
cg00329272,ENSG00000158109,TPRG1L,350083,R3,0.03362646946420242,0.40594059405940597
cg12213388,ENSG00000054267,ARID4B,789870,R6,0.03362646946420242,0.0891089108910891
cg13935127,ENSG00000066136,NFYC,28444,R2,0.03362646946420242,0.42574257425742573
cg18231025,ENSG00000184292,TACSTD2,-530304,L5,0.03362646946420242,0.1188118811881188
cg19726343,ENSG00000171735,CAMTA1,-0,L1,0.03362646946420242,0.25742574257425743
cg01791421,ENSG00000053371,AKR7A2,-357599,L6,0.03419578993633597,0.39603960396039606
cg01967586,ENSG00000181873,IBA57,-524587,L10,0.03419578993633597,0.6336633663366337
cg14516243,ENSG00000227372,TP73-AS1,593437,R6,0.03419578993633597,0.27722772277227725
cg16555926,ENSG00000158109,TPRG1L,420545,R3,0.03419578993633597,0.40594059405940597
cg17079374,ENSG00000007923,DNAJC11,-546027,L2,0.03419578993633597,0.38613861386138615
cg17901924,ENSG00000188739,RBM34,2170078,R9,0.03419578993633597,0.3465346534653465
cg18156192,ENSG00000116489,CAPZA1,840960,R4,0.03419578993633597,0.15841584158415842
cg22711082,ENSG00000215908,CROCCP2,547968,R10,0.03419578993633597,0.3564356435643564
cg25023165,ENSG00000135775,COG2,1503172,R9,0.03419578993633597,0.21782178217821782
cg26109154,ENSG00000162851,TFB2M,1292256,R2,0.03419578993633597,0.3564356435643564
cg26913155,ENSG00000157881,PANK4,-670135,L8,0.03419578993633597,0.38613861386138615
cg18166959,ENSG00000135773,CAPN9,3044,L1,0.034400673695520745,0.3564356435643564
cg13305444,ENSG00000185155,MIXL1,573121,R9,0.03444128677696274,0.0594059405940594
cg18165065,ENSG00000131686,CA6,875259,R4,0.03446764054801587,0.06930693069306931
cg18190310,ENSG00000179397,C1orf101,2209712,R7,0.03476797175627267,0.12871287128712872
cg06346954,ENSG00000118197,DDX59,443797,R3,0.034773010454378715,0.22772277227722773
cg09814448,ENSG00000185104,FAF1,2223864,R6,0.034773010454378715,0.26732673267326734
cg17094249,ENSG00000188529,SRSF10,-560239,L9,0.034773010454378715,0.49504950495049505
cg17901924,ENSG00000135749,PCNXL2,-0,L1,0.034773010454378715,0.18811881188118812
cg20991819,ENSG00000136636,KCTD3,-2822619,L7,0.034773010454378715,0.18811881188118812
cg22022747,ENSG00000162757,C1orf74,718010,R5,0.034773010454378715,0.2376237623762376
cg22372968,ENSG00000171502,COL24A1,970578,R10,0.034773010454378715,0.039603960396039604
cg25363807,ENSG00000173846,PLK3,561972,R10,0.034773010454378715,0.297029702970297
cg26407161,ENSG00000158109,TPRG1L,512494,R3,0.034773010454378715,0.40594059405940597
cg27298324,ENSG00000058085,LAMC2,568031,R6,0.034773010454378715,0.13861386138613863
cg27589988,ENSG00000117724,CENPF,-309959,L2,0.034773010454378715,0.44554455445544555
cg26407161,ENSG00000197921,HES5,-567385,L7,0.03512680363422534,0.27722772277227725
cg03946297,ENSG00000116754,SRSF11,-421953,L5,0.03535820717780356,0.31683168316831684
cg12444822,ENSG00000143753,DEGS1,-1290760,L8,0.03535820717780356,0.09900990099009901
cg12764314,ENSG00000047410,TPR,1626617,R8,0.03535820717780356,0.1782178217821782
cg15687000,ENSG00000121486,TRMT1L,-686087,L4,0.03535820717780356,0.0891089108910891
cg16386396,ENSG00000157911,PEX10,-787221,L10,0.03535820717780356,0.297029702970297
cg24597774,ENSG00000178585,CTNNBIP1,507557,R5,0.03535820717780356,0.43564356435643564
cg06201717,ENSG00000157881,PANK4,-491593,L6,0.035951456400009824,0.39603960396039606
cg13942103,ENSG00000162777,DENND2D,551965,R6,0.035951456400009824,0.21782178217821782
cg14200127,ENSG00000156869,FRRS1,2570075,R5,0.035951456400009824,0.24752475247524752
cg15576338,ENSG00000162600,OMA1,1983257,R6,0.035951456400009824,0.07920792079207921
cg15711508,ENSG00000116747,TROVE2,-371333,L4,0.035951456400009824,0.2079207920792079
cg22671342,ENSG00000163486,SRGAP2,-439555,L10,0.035951456400009824,0.04950495049504951
cg25362585,ENSG00000130764,LRRC47,376351,R9,0.035951456400009824,0.39603960396039606
cg01441127,ENSG00000121454,LHX4,-763111,L6,0.03655231618318839,0.2079207920792079
cg04482628,ENSG00000092853,CLSPN,-346182,L7,0.03655283453699229,0.2871287128712871
cg14380230,ENSG00000157911,PEX10,-770072,L10,0.03655283453699229,0.297029702970297
cg16516919,ENSG00000058673,ZC3H11A,467069,R6,0.03655283453699229,0.22772277227722773
cg21690505,ENSG00000143740,SNAP47,1601355,R10,0.03655283453699229,0.039603960396039604
cg24664351,ENSG00000117595,IRF6,1492877,R7,0.03655283453699229,0.3465346534653465
cg25150520,ENSG00000157881,PANK4,-684490,L8,0.03655283453699229,0.39603960396039606
cg26803725,ENSG00000183431,SF3A3,-460335,L5,0.03655283453699229,0.3069306930693069
cg17596058,ENSG00000204486,PRAMEF21,-1715236,L5,0.03683294987437915,0.04950495049504951
cg15514918,ENSG00000119285,HEATR1,625102,R6,0.03716241811582655,0.3465346534653465
cg17094624,ENSG00000188295,ZNF669,2008595,R10,0.03716241811582655,0.2079207920792079
cg19630039,ENSG00000178821,TMEM52,-11093,L2,0.03716241811582655,0.18811881188118812
cg22531801,ENSG00000186197,EDARADD,705490,R5,0.03716241811582655,0.504950495049505
cg24152264,ENSG00000116918,TSNAX,-1118339,L4,0.03716241811582655,0.297029702970297
cg25023165,ENSG00000183929,DUSP5P1,-486910,L3,0.03716241811582655,0.3564356435643564
cg00760014,ENSG00000117148,ACTL8,-1114268,L7,0.03773169590643854,0.12871287128712872
cg22940372,ENSG00000237250,RP11-193H5.1,295424,R1,0.03777975572216546,0.1782178217821782
cg08939394,ENSG00000169991,IFFO2,1616629,R10,0.03778028376297066,0.0891089108910891
cg11958234,ENSG00000134258,VTCN1,-473271,L3,0.03778028376297066,0.33663366336633666
cg15391425,ENSG00000130764,LRRC47,589788,R9,0.03778028376297066,0.39603960396039606
cg20704530,ENSG00000162398,C1orf177,-1957523,L9,0.03837666663939009,0.1188118811881188
cg01074104,ENSG00000179862,CITED4,2333,L1,0.0384065081923845,0.0594059405940594
cg04781796,ENSG00000189339,SLC35E2B,-335579,L8,0.0384065081923845,0.27722772277227725
cg11837181,ENSG00000116213,WRAP73,546327,R4,0.0384065081923845,0.38613861386138615
cg15385853,ENSG00000130764,LRRC47,392651,R9,0.0384065081923845,0.39603960396039606
cg15727188,ENSG00000149527,PLCH2,-702897,L9,0.0384065081923845,0.32673267326732675
cg16651768,ENSG00000186205,MARC1,-1352978,L5,0.0384065081923845,0.21782178217821782
cg24296187,ENSG00000203705,TATDN3,530837,R8,0.0384065081923845,0.22772277227722773
cg26109154,ENSG00000197472,ZNF695,1697243,R8,0.0384065081923845,0.27722772277227725
cg01441127,ENSG00000135823,STX6,-20444,L2,0.03904116819346752,0.13861386138613863
cg08831401,ENSG00000130764,LRRC47,413294,R9,0.03904116819346752,0.39603960396039606
cg14178083,ENSG00000181817,LSM10,-649936,L5,0.03904116819346752,0.0891089108910891
cg14786116,ENSG00000135749,PCNXL2,-1836772,L8,0.03904116819346752,0.19801980198019803
cg19630039,ENSG00000067606,PRKCZ,120101,R2,0.03904116819346752,0.40594059405940597
cg21117808,ENSG00000175279,APITD1,602221,R8,0.03904116819346752,0.3069306930693069
cg21402096,ENSG00000162819,BROX,895508,R5,0.03904116819346752,0.0891089108910891
cg08939394,ENSG00000268869,ESPNP,-567491,L8,0.03956077694802659,0.21782178217821782
cg12792264,ENSG00000121486,TRMT1L,1115582,R6,0.039684340618815865,0.0891089108910891
cg13443938,ENSG00000130764,LRRC47,-374145,L5,0.039684340618815865,0.39603960396039606
cg13798621,ENSG00000215790,SLC35E2,260150,R9,0.039684340618815865,0.26732673267326734
cg22729726,ENSG00000235169,SMIM1,565496,R8,0.039684340618815865,0.1485148514851485
cg16134070,ENSG00000178828,RNF186,-350832,L8,0.04002758414246971,0.39603960396039606
cg02338271,ENSG00000076321,KLHL20,1815963,R10,0.040336102371800096,0.0594059405940594
cg12130225,ENSG00000154429,CCSAP,-219843,L4,0.040336102371800096,0.2079207920792079
cg12446045,ENSG00000117616,C1orf63,-192714,L5,0.040336102371800096,0.10891089108910891
cg17079374,ENSG00000116273,PHF13,-623918,L4,0.040336102371800096,0.37623762376237624
cg20429350,ENSG00000078900,TP73,428459,R5,0.040336102371800096,0.5445544554455446
cg02030141,ENSG00000117862,TXNDC12,1361545,R9,0.04099653039396473,0.0594059405940594
cg14856563,ENSG00000162482,AKR7A3,497961,R7,0.04099653039396473,0.8415841584158416
cg16576033,ENSG00000059588,TARBP1,-653771,L3,0.04099653039396473,0.3465346534653465
cg20284239,ENSG00000143178,TBX19,159276,R4,0.04099653039396473,0.1485148514851485
cg23075506,ENSG00000143476,DTL,-408254,L6,0.04099653039396473,0.33663366336633666
cg00974095,ENSG00000201457,SNORA55,-121433,L5,0.041079718296884726,0.0594059405940594
cg15385853,ENSG00000169717,ACTRT2,-364665,L3,0.041079718296884726,0.0891089108910891
cg17455155,ENSG00000169717,ACTRT2,-117213,L3,0.041079718296884726,0.0891089108910891
cg18183701,ENSG00000221643,SNORA77,556983,R8,0.041079718296884726,0.07920792079207921
cg25683570,ENSG00000221643,SNORA77,647235,R10,0.041079718296884726,0.07920792079207921
cg12527995,ENSG00000162377,COA7,49212,R1,0.041665701652250337,0.25742574257425743
cg17094249,ENSG00000001460,STPG1,-124232,L3,0.041665701652250337,0.40594059405940597
cg24310780,ENSG00000185630,PBX1,-388081,L2,0.041665701652250337,0.3564356435643564
cg19596804,ENSG00000182901,RGS7,2390912,R4,0.04171714595829905,0.1782178217821782
cg18190310,ENSG00000173728,C1orf100,2107970,R5,0.04202677961009234,0.07920792079207921
cg07388700,ENSG00000171603,CLSTN1,-136316,L4,0.04234369312604041,0.3465346534653465
cg08458711,ENSG00000184292,TACSTD2,3567544,R10,0.04234369312604041,0.15841584158415842
cg12073436,ENSG00000162894,FAIM3,119715,R4,0.04234369312604041,0.22772277227722773
cg15131883,ENSG00000162601,MYSM1,1391889,R4,0.04234369312604041,0.297029702970297
cg16513984,ENSG00000028137,TNFRSF1B,-0,L1,0.04234369312604041,0.25742574257425743
cg16576033,ENSG00000168243,GNG4,442364,R7,0.04234369312604041,0.12871287128712872
cg17516825,ENSG00000134248,LAMTOR5,-263262,L6,0.04234369312604041,0.18811881188118812
cg17901924,ENSG00000135750,KCNK1,625330,R2,0.04234369312604041,0.19801980198019803
cg17907003,ENSG00000163393,SLC22A15,-920738,L8,0.04234369312604041,0.22772277227722773
cg18022893,ENSG00000117411,B4GALT2,-494384,L7,0.04234369312604041,0.504950495049505
cg19082496,ENSG00000142920,ADC,-313220,L4,0.04234369312604041,0.19801980198019803
cg21604357,ENSG00000157881,PANK4,-569431,L8,0.04234369312604041,0.39603960396039606
cg24873093,ENSG00000132773,TOE1,-181412,L4,0.04234369312604041,0.40594059405940597
cg12073436,ENSG00000162891,IL20,80683,R2,0.042349402146030876,0.19801980198019803
cg06033721,ENSG00000117525,F3,-331875,L2,0.04303058179403342,0.43564356435643564
cg08944484,ENSG00000162714,ZNF496,529552,R8,0.04303058179403342,0.24752475247524752
cg09874992,ENSG00000198492,YTHDF2,-2218320,L10,0.04303058179403342,0.4158415841584158
cg19900821,ENSG00000162733,DDR2,242028,R4,0.04303058179403342,0.26732673267326734
cg21850722,ENSG00000162437,RAVER2,652302,R3,0.04303058179403342,0.40594059405940597
cg23972860,ENSG00000116288,PARK7,619325,R5,0.04303058179403342,0.22772277227722773
cg24406771,ENSG00000135775,COG2,1776186,R10,0.04303058179403342,0.26732673267326734
cg26363759,ENSG00000171621,SPSB1,-0,L1,0.04303058179403342,0.019801980198019802
cg26407161,ENSG00000130762,ARHGEF16,341918,R1,0.04303058179403342,0.24752475247524752
cg24307587,ENSG00000179930,ZNF648,-81835,L1,0.04344354786305202,0.22772277227722773
cg09511177,ENSG00000196418,ZNF124,-402427,L7,0.043726444620942356,0.43564356435643564
cg12710648,ENSG00000116273,PHF13,-623997,L4,0.043726444620942356,0.39603960396039606
cg13058623,ENSG00000116918,TSNAX,-1338206,L5,0.043726444620942356,0.297029702970297
cg13081288,ENSG00000143162,CREG1,557341,R6,0.043726444620942356,0.07920792079207921
cg13305444,ENSG00000183814,LIN9,580652,R10,0.043726444620942356,0.32673267326732675
cg13429095,ENSG00000162896,PIGR,188674,R6,0.043726444620942356,0.24752475247524752
cg14786116,ENSG00000173726,TOMM20,4417,L1,0.043726444620942356,0.22772277227722773
cg14839558,ENSG00000162585,C1orf86,241413,R3,0.043726444620942356,0.36633663366336633
cg16576033,ENSG00000188739,RBM34,25875,R2,0.043726444620942356,0.3465346534653465
cg17489312,ENSG00000074800,ENO1,-436730,L7,0.043726444620942356,0.2079207920792079
cg21400442,ENSG00000185420,SMYD3,344958,R1,0.043726444620942356,0.18811881188118812
cg25363807,ENSG00000171872,KLF17,-103110,L3,0.043816482643521254,0.2079207920792079
cg18795022,ENSG00000173662,TAS1R1,-947592,L7,0.044419825816018346,0.5742574257425742
cg06911744,ENSG00000130764,LRRC47,420275,R9,0.04443135854402269,0.39603960396039606
cg08917664,ENSG00000117262,GPR89A,-1225341,L10,0.04443135854402269,0.1782178217821782
cg11836212,ENSG00000054118,THRAP3,-676906,L9,0.04443135854402269,0.31683168316831684
cg13545909,ENSG00000121644,DESI2,-780680,L6,0.04443135854402269,0.16831683168316833
cg14786116,ENSG00000059588,TARBP1,-653382,L3,0.04443135854402269,0.36633663366336633
cg14786116,ENSG00000054267,ARID4B,26715,R3,0.04443135854402269,0.12871287128712872
cg17455155,ENSG00000227372,TP73-AS1,595867,R6,0.04443135854402269,0.33663366336633666
cg17901924,ENSG00000010072,SPRTN,-1633648,L8,0.04443135854402269,0.33663366336633666
cg19082496,ENSG00000134684,YARS,-615597,L10,0.04443135854402269,0.24752475247524752
cg19320261,ENSG00000162437,RAVER2,801638,R3,0.04443135854402269,0.40594059405940597
cg20704530,ENSG00000006555,TTC22,-1998508,L10,0.04443135854402269,0.1782178217821782
cg06346954,ENSG00000066279,ASPM,-3033400,L10,0.04514540045943079,0.24752475247524752
cg13443938,ENSG00000235169,SMIM1,-394667,L6,0.04514540045943079,0.1485148514851485
cg06033721,ENSG00000122481,RWDD3,360477,R4,0.045868647208414284,0.31683168316831684
cg07959978,ENSG00000081985,IL12RB2,1778954,R10,0.045868647208414284,0.49504950495049505
cg12527995,ENSG00000134748,PRPF38A,-216782,L4,0.045868647208414284,0.24752475247524752
cg16580616,ENSG00000173726,TOMM20,16130,L1,0.045868647208414284,0.22772277227722773
cg18166959,ENSG00000173409,ARV1,234641,R3,0.045868647208414284,0.13861386138613863
cg21526778,ENSG00000188206,HNRNPU-AS1,1419077,R8,0.045868647208414284,0.21782178217821782
cg16386396,ENSG00000197921,HES5,-670773,L7,0.045965823314123556,0.3069306930693069
cg25939869,ENSG00000033122,LRRC7,-434519,L6,0.04638595950088048,0.4158415841584158
cg20284239,ENSG00000198842,DUSP27,-992597,L10,0.04639197378680067,0.0891089108910891
cg17756730,ENSG00000162753,SLC9C2,860957,R4,0.04654780278342267,0.5643564356435643
cg00050294,ENSG00000130762,ARHGEF16,484170,R3,0.046601175563336435,0.24752475247524752
cg06346954,ENSG00000177888,ZBTB41,-2979552,L9,0.046601175563336435,0.21782178217821782
cg08530008,ENSG00000143845,ETNK2,-39185,L3,0.046601175563336435,0.25742574257425743
cg08642771,ENSG00000118193,KIF14,2127868,R4,0.046601175563336435,0.2871287128712871
cg09232269,ENSG00000180667,YOD1,-620482,L8,0.046601175563336435,0.13861386138613863
cg12130225,ENSG00000135801,TAF5L,29971,R1,0.046601175563336435,0.16831683168316833
cg19377326,ENSG00000134644,PUM1,-0,L1,0.046601175563336435,0.45544554455445546
cg22012659,ENSG00000085465,OVGP1,-536549,L9,0.046601175563336435,0.32673267326732675
cg23172853,ENSG00000135749,PCNXL2,1276973,R4,0.046601175563336435,0.21782178217821782
cg24678113,ENSG00000078900,TP73,562616,R5,0.046601175563336435,0.5544554455445545
cg26803725,ENSG00000201457,SNORA55,1116115,R10,0.046716363482788195,0.0594059405940594
cg25729466,ENSG00000116785,CFHR3,771558,R2,0.047342466191618846,0.13861386138613863
cg06033721,ENSG00000152078,TMEM56,243660,R3,0.04734306221353584,0.10891089108910891
cg18161025,ENSG00000116191,RALGPS2,1550005,R6,0.04734306221353584,0.0594059405940594
cg24597774,ENSG00000162441,LZIC,581396,R6,0.04734306221353584,0.27722772277227725
cg26363759,ENSG00000178585,CTNNBIP1,530348,R5,0.04734306221353584,0.49504950495049505
cg15576338,ENSG00000162399,BSND,-1421240,L4,0.04747299989690092,0.5148514851485149
cg22684969,ENSG00000121446,RGSL1,-675054,L9,0.0476107873122057,0.0594059405940594
cg18270687,ENSG00000185668,POU3F1,-523531,L2,0.048093782897589185,0.39603960396039606
cg05343184,ENSG00000116213,WRAP73,489178,R4,0.04809438375102424,0.40594059405940597
cg15385853,ENSG00000116198,CEP104,424512,R10,0.04809438375102424,0.33663366336633666
cg16580616,ENSG00000152904,GGPS1,234144,R4,0.04809438375102424,0.16831683168316833
cg18154117,ENSG00000084072,PPIE,507915,R9,0.04809438375102424,0.26732673267326734
cg18437839,ENSG00000176393,RNPEP,505785,R7,0.04809438375102424,0.09900990099009901
cg16926213,ENSG00000205090,TMEM240,-365480,L10,0.04885279394476969,0.15841584158415842
cg05223638,ENSG00000157881,PANK4,-578128,L8,0.04885521665602353,0.40594059405940597
cg13067635,ENSG00000169598,DFFB,-1724690,L6,0.04885521665602353,0.1188118811881188
cg17079374,ENSG00000171680,PLEKHG5,-727890,L9,0.04885521665602353,0.504950495049505
cg17220055,ENSG00000065978,YBX1,899098,R8,0.04885521665602353,0.39603960396039606
cg20146241,ENSG00000188529,SRSF10,-554186,L9,0.04885521665602353,0.5346534653465347
cg22400059,ENSG00000130939,UBE4B,-330210,L7,0.04885521665602353,0.5643564356435643
cg22729008,ENSG00000153187,HNRNPU,-553673,L3,0.04885521665602353,0.43564356435643564
cg24700388,ENSG00000158711,ELK4,-699820,L10,0.04885521665602353,0.25742574257425743
cg26027690,ENSG00000162444,RBP7,-841312,L9,0.04885521665602353,0.10891089108910891
cg26883161,ENSG00000157064,NMNAT2,-301717,L6,0.04885521665602353,0.1485148514851485
cg15210307,ENSG00000121764,HCRTR1,-399969,L7,0.04888640946138503,0.09900990099009901
cg16059167,ENSG00000158109,TPRG1L,294709,R3,0.04962563728234515,0.4158415841584158
cg17711754,ENSG00000155363,MOV10,694561,R5,0.04962563728234515,0.16831683168316833
